bar,flips,dflips,pass,mismatch,starved
2931,71299,14,2652,0,5937
2932,71355,56,2652,0,5945
2933,71376,21,2654,0,5946
2934,71418,42,2654,0,5952
2935,71439,21,2656,0,5953
2936,71495,56,2656,0,5961
2937,71509,14,2657,0,5962
2938,71565,56,2657,0,5970
2939,71586,21,2659,0,5971
2940,71635,49,2659,0,5978
2941,71656,21,2661,0,5979
2942,71712,56,2661,0,5987
2943,71726,14,2662,0,5988
2944,71782,56,2662,0,5996
2945,71803,21,2664,0,5997
2946,71859,56,2664,0,6005
2947,71873,14,2665,0,6006
2948,71929,56,2665,0,6014
2949,71950,21,2667,0,6015
2950,71999,49,2667,0,6022
2951,72013,14,2668,0,6023
2952,72062,49,2668,0,6030
2953,72083,21,2670,0,6031
2954,72090,7,2670,0,6032
2955,72097,7,2670,0,6033
2956,72118,21,2671,0,6033
2957,72146,28,2673,0,6033
2958,72160,14,2674,0,6034
2959,72209,49,2674,0,6041
2960,72230,21,2676,0,6042
2961,72286,56,2676,0,6050
2962,72300,14,2677,0,6051
2963,72356,56,2677,0,6059
2964,72377,21,2679,0,6060
2965,72426,49,2679,0,6067
2966,72447,21,2681,0,6068
2967,72503,56,2681,0,6076
2968,72517,14,2682,0,6077
2969,72524,7,2683,0,6077
2970,72538,14,2684,0,6077
2971,72545,7,2684,0,6078
2972,72559,14,2685,0,6078
2973,72573,14,2686,0,6078
2974,72594,21,2687,0,6079
2975,72636,42,2687,0,6085
2976,72657,21,2689,0,6086
2977,72713,56,2689,0,6094
2978,72727,14,2690,0,6095
2979,72783,56,2690,0,6103
2980,72804,21,2692,0,6104
2981,72853,49,2692,0,6111
2982,72874,21,2694,0,6112
2983,72930,56,2694,0,6120
2984,72944,14,2695,0,6121
2985,73000,56,2695,0,6129
2986,73021,21,2697,0,6130
2987,73070,49,2697,0,6137
2988,73091,21,2699,0,6138
2989,73147,56,2699,0,6146
2990,73161,14,2700,0,6147
2991,73210,49,2700,0,6154
2992,73231,21,2702,0,6155
2993,73280,49,2702,0,6162
2994,73301,21,2704,0,6163
2995,73357,56,2704,0,6171
2996,73371,14,2705,0,6172
2997,73427,56,2705,0,6180
2998,73448,21,2707,0,6181
2999,73504,56,2707,0,6189
3000,73518,14,2708,0,6190
3001,73574,56,2708,0,6198
3002,73588,14,2709,0,6199
3003,73644,56,2709,0,6207
3004,73665,21,2711,0,6208
3005,73721,56,2711,0,6216
3006,73735,14,2712,0,6217
3007,73791,56,2712,0,6225
3008,73805,14,2713,0,6226
3009,73854,49,2713,0,6233
3010,73875,21,2715,0,6234
3011,73931,56,2715,0,6242
3012,73945,14,2716,0,6243
3013,74001,56,2716,0,6251
3014,74022,21,2718,0,6252
3015,74071,49,2718,0,6259
3016,74085,14,2719,0,6260
3017,74099,14,2720,0,6261
3018,74106,7,2721,0,6261
3019,74148,42,2724,0,6263
3020,74162,14,2725,0,6264
3021,74218,56,2725,0,6272
3022,74239,21,2727,0,6273
3023,74288,49,2727,0,6280
3024,74309,21,2729,0,6281
3025,74365,56,2729,0,6289
3026,74379,14,2730,0,6290
3027,74386,7,2731,0,6290
3028,74400,14,2732,0,6290
3029,74435,35,2735,0,6290
3030,74449,14,2736,0,6291
3031,74498,49,2736,0,6298
3032,74512,14,2737,0,6299
3033,74526,14,2738,0,6300
3034,74575,49,2738,0,6307
3035,74589,14,2739,0,6308
3036,74645,56,2739,0,6316
3037,74666,21,2741,0,6317
3038,74715,49,2741,0,6324
3039,74729,14,2742,0,6325
3040,74743,14,2743,0,6326
3041,74750,7,2744,0,6326
3042,74757,7,2744,0,6327
3043,74792,35,2747,0,6327
3044,74806,14,2748,0,6328
3045,74862,56,2748,0,6336
3046,74883,21,2750,0,6337
3047,74939,56,2750,0,6345
3048,74953,14,2751,0,6346
3049,75009,56,2751,0,6354
3050,75030,21,2753,0,6355
3051,75072,42,2753,0,6361
3052,75093,21,2755,0,6362
3053,75142,49,2755,0,6369
3054,75156,14,2756,0,6370
3055,75170,14,2757,0,6371
3056,75177,7,2758,0,6371
3057,75219,42,2761,0,6373
3058,75233,14,2762,0,6374
3059,75289,56,2762,0,6382
3060,75303,14,2763,0,6383
3061,75317,14,2764,0,6384
3062,75324,7,2765,0,6384
3063,75331,7,2765,0,6385
3064,75373,42,2768,0,6386
3065,75387,14,2769,0,6387
3066,75436,49,2769,0,6394
3067,75450,14,2770,0,6395
3068,75464,14,2771,0,6396
3069,75506,42,2773,0,6400
3070,75527,21,2775,0,6401
3071,75583,56,2775,0,6409
3072,75597,14,2776,0,6410
3073,75653,56,2776,0,6418
3074,75674,21,2778,0,6419
3075,75716,42,2778,0,6425
3076,75737,21,2780,0,6426
3077,75793,56,2780,0,6434
3078,75807,14,2781,0,6435
3079,75863,56,2781,0,6443
3080,75884,21,2783,0,6444
3081,75933,49,2783,0,6451
3082,75947,14,2784,0,6452
3083,75961,14,2785,0,6453
3084,75968,7,2786,0,6453
3085,76010,42,2788,0,6456
3086,76024,14,2789,0,6457
3087,76080,56,2789,0,6465
3088,76101,21,2791,0,6466
3089,76157,56,2791,0,6474
3090,76171,14,2792,0,6475
3091,76227,56,2792,0,6483
3092,76248,21,2794,0,6484
3093,76290,42,2794,0,6490
3094,76311,21,2796,0,6491
3095,76360,49,2796,0,6498
3096,76374,14,2797,0,6499
3097,76388,14,2798,0,6500
3098,76395,7,2799,0,6500
3099,76437,42,2801,0,6503
3100,76451,14,2802,0,6504
3101,76507,56,2802,0,6512
3102,76528,21,2804,0,6513
3103,76584,56,2804,0,6521
3104,76598,14,2805,0,6522
3105,76654,56,2805,0,6530
3106,76668,14,2806,0,6531
3107,76682,14,2807,0,6532
3108,76724,42,2809,0,6536
3109,76745,21,2811,0,6537
3110,76801,56,2811,0,6545
3111,76815,14,2812,0,6546
3112,76822,7,2813,0,6546
3113,76871,49,2815,0,6550
3114,76892,21,2817,0,6551
3115,76934,42,2817,0,6557
3116,76955,21,2819,0,6558
3117,77011,56,2819,0,6566
3118,77025,14,2820,0,6567
3119,77081,56,2820,0,6575
3120,77102,21,2822,0,6576
3121,77151,49,2822,0,6583
3122,77165,14,2823,0,6584
3123,77179,14,2824,0,6585
3124,77186,7,2825,0,6585
3125,77228,42,2827,0,6588
3126,77242,14,2828,0,6589
3127,77298,56,2828,0,6597
3128,77319,21,2830,0,6598
3129,77375,56,2830,0,6606
3130,77389,14,2831,0,6607
3131,77445,56,2831,0,6615
3132,77466,21,2833,0,6616
3133,77508,42,2833,0,6622
3134,77529,21,2835,0,6623
3135,77578,49,2835,0,6630
3136,77599,21,2837,0,6631
3137,77606,7,2837,0,6632
3138,77613,7,2837,0,6633
3139,77619,6,2838,0,6633
3140,77654,35,2840,0,6636
3141,77668,14,2841,0,6637
3142,77724,56,2841,0,6645
3143,77745,21,2843,0,6646
3144,77801,56,2843,0,6654
3145,77815,14,2844,0,6655
3146,77871,56,2844,0,6663
3147,77885,14,2845,0,6664
3148,77899,14,2846,0,6665
3149,77941,42,2848,0,6669
3150,77955,14,2849,0,6670
3151,78004,49,2849,0,6677
3152,78025,21,2851,0,6678
3153,78032,7,2851,0,6679
3154,78046,14,2852,0,6679
3155,78053,7,2852,0,6680
3156,78088,35,2855,0,6680
3157,78109,21,2857,0,6681
3158,78116,7,2858,0,6681
3159,78123,7,2858,0,6682
3160,78129,6,2859,0,6682
3161,78164,35,2862,0,6684
3162,78178,14,2863,0,6685
3163,78227,49,2863,0,6692
3164,78241,14,2864,0,6693
3165,78297,56,2864,0,6701
3166,78311,14,2865,0,6702
3167,78325,14,2866,0,6703
3168,78367,42,2868,0,6707
3169,78381,14,2869,0,6708
3170,78395,14,2870,0,6709
3171,78402,7,2871,0,6709
3172,78409,7,2871,0,6710
3173,78415,6,2872,0,6710
3174,78443,28,2874,0,6712
3175,78457,14,2875,0,6713
3176,78513,56,2875,0,6721
3177,78527,14,2876,0,6722
3178,78541,14,2877,0,6723
3179,78548,7,2878,0,6723
3180,78555,7,2878,0,6724
3181,78590,35,2881,0,6724
3182,78604,14,2882,0,6725
3183,78660,56,2882,0,6733
3184,78681,21,2884,0,6734
3185,78730,49,2884,0,6741
3186,78751,21,2886,0,6742
3187,78758,7,2887,0,6742
3188,78765,7,2887,0,6743
3189,78771,6,2888,0,6743
3190,78792,21,2890,0,6744
3191,78806,14,2891,0,6745
3192,78820,14,2892,0,6746
3193,78827,7,2893,0,6746
3194,78869,42,2896,0,6748
3195,78883,14,2897,0,6749
3196,78939,56,2897,0,6757
3197,78960,21,2899,0,6758
3198,79016,56,2899,0,6766
3199,79030,14,2900,0,6767
3200,79086,56,2900,0,6775
3201,79107,21,2902,0,6776
3202,79156,49,2902,0,6783
3203,79177,21,2904,0,6784
3204,79233,56,2904,0,6792
3205,79247,14,2905,0,6793
3206,79303,56,2905,0,6801
3207,79324,21,2907,0,6802
3208,79366,42,2907,0,6808
3209,79387,21,2909,0,6809
3210,79450,63,2909,0,6818
3211,79464,14,2910,0,6819
3212,79471,7,2911,0,6819
3213,79513,42,2913,0,6822
3214,79534,21,2915,0,6823
3215,79583,49,2915,0,6830
3216,79604,21,2917,0,6831
3217,79660,56,2917,0,6839
3218,79674,14,2918,0,6840
3219,79730,56,2918,0,6848
3220,79751,21,2920,0,6849
3221,79800,49,2920,0,6856
3222,79821,21,2922,0,6857
3223,79877,56,2922,0,6865
3224,79891,14,2923,0,6866
3225,79898,7,2924,0,6866
3226,79940,42,2927,0,6868
3227,79961,21,2929,0,6869
3228,80010,49,2929,0,6876
3229,80031,21,2931,0,6877
3230,80087,56,2931,0,6885
3231,80101,14,2932,0,6886
3232,80157,56,2932,0,6894
3233,80171,14,2933,0,6895
3234,80185,14,2934,0,6896
3235,80192,7,2935,0,6896
3236,80199,7,2935,0,6897
3237,80241,42,2938,0,6898
3238,80255,14,2939,0,6899
3239,80262,7,2940,0,6899
3240,80304,42,2942,0,6902
3241,80318,14,2943,0,6903
3242,80374,56,2943,0,6911
3243,80395,21,2945,0,6912
3244,80451,56,2945,0,6920
3245,80465,14,2946,0,6921
3246,80521,56,2946,0,6929
3247,80542,21,2948,0,6930
3248,80591,49,2948,0,6937
3249,80612,21,2950,0,6938
3250,80668,56,2950,0,6946
3251,80682,14,2951,0,6947
3252,80689,7,2952,0,6947
3253,80731,42,2954,0,6950
3254,80752,21,2956,0,6951
3255,80801,49,2956,0,6958
3256,80822,21,2958,0,6959
3257,80878,56,2958,0,6967
3258,80892,14,2959,0,6968
3259,80948,56,2959,0,6976
3260,80969,21,2961,0,6977
3261,81018,49,2961,0,6984
3262,81039,21,2963,0,6985
3263,81095,56,2963,0,6993
3264,81109,14,2964,0,6994
3265,81165,56,2964,0,7002
3266,81186,21,2966,0,7003
3267,81228,42,2966,0,7009
3268,81249,21,2968,0,7010
3269,81312,63,2968,0,7019
3270,81326,14,2969,0,7020
3271,81375,49,2969,0,7027
3272,81396,21,2971,0,7028
3273,81445,49,2971,0,7035
3274,81459,14,2972,0,7036
3275,81473,14,2973,0,7037
3276,81480,7,2974,0,7037
3277,81487,7,2974,0,7038
3278,81493,6,2975,0,7038
3279,81521,28,2977,0,7040
3280,81535,14,2978,0,7041
3281,81591,56,2978,0,7049
3282,81605,14,2979,0,7050
3283,81619,14,2980,0,7051
3284,81626,7,2981,0,7051
3285,81633,7,2981,0,7052
3286,81668,35,2984,0,7052
3287,81682,14,2985,0,7053
3288,81738,56,2985,0,7061
3289,81759,21,2987,0,7062
3290,81808,49,2987,0,7069
3291,81822,14,2988,0,7070
3292,81871,49,2988,0,7077
3293,81885,14,2989,0,7078
3294,81899,14,2990,0,7079
3295,81906,7,2991,0,7079
3296,81948,42,2993,0,7082
3297,81962,14,2994,0,7083
3298,82018,56,2994,0,7091
3299,82039,21,2996,0,7092
3300,82095,56,2996,0,7100
3301,82109,14,2997,0,7101
3302,82165,56,2997,0,7109
3303,82186,21,2999,0,7110
3304,82235,49,2999,0,7117
3305,82256,21,3001,0,7118
3306,82312,56,3001,0,7126
3307,82326,14,3002,0,7127
3308,82382,56,3002,0,7135
3309,82403,21,3004,0,7136
3310,82445,42,3004,0,7142
3311,82466,21,3006,0,7143
3312,82529,63,3006,0,7152
3313,82543,14,3007,0,7153
3314,82592,49,3007,0,7160
3315,82613,21,3009,0,7161
3316,82662,49,3009,0,7168
3317,82683,21,3011,0,7169
3318,82739,56,3011,0,7177
3319,82753,14,3012,0,7178
3320,82809,56,3012,0,7186
3321,82830,21,3014,0,7187
3322,82886,56,3014,0,7195
3323,82900,14,3015,0,7196
3324,82956,56,3015,0,7204
3325,82977,21,3017,0,7205
3326,83026,49,3017,0,7212
3327,83047,21,3019,0,7213
3328,83089,42,3019,0,7219
3329,83103,14,3020,0,7220
3330,83117,14,3021,0,7221
3331,83124,7,3022,0,7221
3332,83166,42,3024,0,7224
3333,83180,14,3025,0,7225
3334,83236,56,3025,0,7233
3335,83257,21,3027,0,7234
3336,83313,56,3027,0,7242
3337,83327,14,3028,0,7243
3338,83383,56,3028,0,7251
3339,83404,21,3030,0,7252
3340,83453,49,3030,0,7259
3341,83474,21,3032,0,7260
3342,83530,56,3032,0,7268
3343,83544,14,3033,0,7269
3344,83600,56,3033,0,7277
3345,83621,21,3035,0,7278
3346,83677,56,3035,0,7286
3347,83691,14,3036,0,7287
3348,83698,7,3037,0,7287
3349,83740,42,3039,0,7290
3350,83754,14,3040,0,7291
3351,83761,7,3040,0,7292
3352,83775,14,3041,0,7292
3353,83782,7,3041,0,7293
3354,83817,35,3044,0,7293
3355,83831,14,3045,0,7294
3356,83880,49,3045,0,7301
3357,83901,21,3047,0,7302
3358,83957,56,3047,0,7310
3359,83971,14,3048,0,7311
3360,84027,56,3048,0,7319
3361,84048,21,3050,0,7320
3362,84104,56,3050,0,7328
3363,84118,14,3051,0,7329
3364,84174,56,3051,0,7337
3365,84195,21,3053,0,7338
3366,84244,49,3053,0,7345
3367,84265,21,3055,0,7346
3368,84307,42,3055,0,7352
3369,84328,21,3057,0,7353
3370,84335,7,3057,0,7354
3371,84342,7,3057,0,7355
3372,84348,6,3058,0,7355
3373,84383,35,3060,0,7358
3374,84397,14,3061,0,7359
3375,84453,56,3061,0,7367
3376,84474,21,3063,0,7368
3377,84530,56,3063,0,7376
3378,84544,14,3064,0,7377
3379,84600,56,3064,0,7385
3380,84614,14,3065,0,7386
3381,84628,14,3066,0,7387
3382,84670,42,3068,0,7391
3383,84691,21,3070,0,7392
3384,84747,56,3070,0,7400
3385,84761,14,3071,0,7401
3386,84817,56,3071,0,7409
3387,84838,21,3073,0,7410
3388,84894,56,3073,0,7418
3389,84908,14,3074,0,7419
3390,84915,7,3075,0,7419
3391,84922,7,3075,0,7420
3392,84928,6,3076,0,7420
3393,84963,35,3078,0,7423
3394,84977,14,3079,0,7424
3395,84984,7,3080,0,7424
3396,85026,42,3082,0,7427
3397,85047,21,3084,0,7428
3398,85096,49,3084,0,7435
3399,85117,21,3086,0,7436
3400,85173,56,3086,0,7444
3401,85187,14,3087,0,7445
3402,85243,56,3087,0,7453
3403,85264,21,3089,0,7454
3404,85320,56,3089,0,7462
3405,85334,14,3090,0,7463
3406,85390,56,3090,0,7471
3407,85411,21,3092,0,7472
3408,85460,49,3092,0,7479
3409,85481,21,3094,0,7480
3410,85523,42,3094,0,7486
3411,85544,21,3096,0,7487
3412,85551,7,3096,0,7488
3413,85558,7,3096,0,7489
3414,85600,42,3099,0,7490
3415,85614,14,3100,0,7491
3416,85670,56,3100,0,7499
3417,85691,21,3102,0,7500
3418,85747,56,3102,0,7508
3419,85761,14,3103,0,7509
3420,85817,56,3103,0,7517
3421,85838,21,3105,0,7518
3422,85887,49,3105,0,7525
3423,85908,21,3107,0,7526
3424,85964,56,3107,0,7534
3425,85978,14,3108,0,7535
3426,86034,56,3108,0,7543
3427,86055,21,3110,0,7544
3428,86104,49,3110,0,7551
3429,86118,14,3111,0,7552
3430,86181,63,3111,0,7561
3431,86195,14,3112,0,7562
3432,86202,7,3113,0,7562
3433,86244,42,3115,0,7565
3434,86265,21,3117,0,7566
3435,86314,49,3117,0,7573
3436,86335,21,3119,0,7574
3437,86391,56,3119,0,7582
3438,86405,14,3120,0,7583
3439,86461,56,3120,0,7591
3440,86475,14,3121,0,7592
3441,86489,14,3122,0,7593
3442,86496,7,3123,0,7593
3443,86503,7,3123,0,7594
3444,86517,14,3124,0,7594
3445,86531,14,3125,0,7594
3446,86545,14,3126,0,7594
3447,86566,21,3127,0,7595
3448,86573,7,3128,0,7595
3449,86608,35,3131,0,7595
3450,86622,14,3132,0,7596
3451,86678,56,3132,0,7604
3452,86699,21,3134,0,7605
3453,86741,42,3134,0,7611
3454,86762,21,3136,0,7612
3455,86818,56,3136,0,7620
3456,86832,14,3137,0,7621
3457,86888,56,3137,0,7629
3458,86909,21,3139,0,7630
3459,86965,56,3139,0,7638
3460,86979,14,3140,0,7639
3461,87035,56,3140,0,7647
3462,87049,14,3141,0,7648
3463,87105,56,3141,0,7656
3464,87126,21,3143,0,7657
3465,87182,56,3143,0,7665
3466,87196,14,3144,0,7666
3467,87252,56,3144,0,7674
3468,87273,21,3146,0,7675
3469,87322,49,3146,0,7682
3470,87343,21,3148,0,7683
3471,87399,56,3148,0,7691
3472,87413,14,3149,0,7692
3473,87420,7,3150,0,7692
3474,87462,42,3152,0,7695
3475,87483,21,3154,0,7696
3476,87532,49,3154,0,7703
3477,87553,21,3156,0,7704
3478,87609,56,3156,0,7712
3479,87623,14,3157,0,7713
3480,87679,56,3157,0,7721
3481,87700,21,3159,0,7722
3482,87749,49,3159,0,7729
3483,87770,21,3161,0,7730
3484,87826,56,3161,0,7738
3485,87840,14,3162,0,7739
3486,87896,56,3162,0,7747
3487,87910,14,3163,0,7748
3488,87959,49,3163,0,7755
3489,87980,21,3165,0,7756
3490,88036,56,3165,0,7764
3491,88050,14,3166,0,7765
3492,88057,7,3166,0,7766
3493,88106,49,3168,0,7770
3494,88127,21,3170,0,7771
3495,88176,49,3170,0,7778
3496,88190,14,3171,0,7779
3497,88204,14,3172,0,7780
3498,88211,7,3173,0,7780
3499,88253,42,3175,0,7783
3500,88267,14,3176,0,7784
3501,88323,56,3176,0,7792
3502,88344,21,3178,0,7793
3503,88400,56,3178,0,7801
3504,88414,14,3179,0,7802
3505,88470,56,3179,0,7810
3506,88491,21,3181,0,7811
3507,88540,49,3181,0,7818
3508,88561,21,3183,0,7819
3509,88603,42,3183,0,7825
3510,88617,14,3184,0,7826
3511,88631,14,3185,0,7827
3512,88638,7,3186,0,7827
3513,88680,42,3188,0,7830
3514,88694,14,3189,0,7831
3515,88750,56,3189,0,7839
3516,88771,21,3191,0,7840
3517,88827,56,3191,0,7848
3518,88841,14,3192,0,7849
3519,88897,56,3192,0,7857
3520,88918,21,3194,0,7858
3521,88967,49,3194,0,7865
3522,88988,21,3196,0,7866
3523,89044,56,3196,0,7874
3524,89058,14,3197,0,7875
3525,89114,56,3197,0,7883
3526,89135,21,3199,0,7884
3527,89191,56,3199,0,7892
3528,89205,14,3200,0,7893
3529,89212,7,3201,0,7893
3530,89261,49,3203,0,7897
3531,89275,14,3204,0,7898
3532,89324,49,3204,0,7905
3533,89345,21,3206,0,7906
3534,89394,49,3206,0,7913
3535,89408,14,3207,0,7914
3536,89422,14,3208,0,7915
3537,89429,7,3209,0,7915
3538,89471,42,3212,0,7917
3539,89485,14,3213,0,7918
3540,89541,56,3213,0,7926
3541,89555,14,3214,0,7927
3542,89569,14,3215,0,7928
3543,89576,7,3216,0,7928
3544,89583,7,3216,0,7929
3545,89618,35,3219,0,7929
3546,89632,14,3220,0,7930
3547,89688,56,3220,0,7938
3548,89709,21,3222,0,7939
3549,89758,49,3222,0,7946
3550,89772,14,3223,0,7947
3551,89821,49,3223,0,7954
3552,89842,21,3225,0,7955
3553,89849,7,3225,0,7956
3554,89863,14,3226,0,7956
3555,89870,7,3226,0,7957
3556,89884,14,3227,0,7957
3557,89898,14,3228,0,7957
3558,89912,14,3229,0,7957
3559,89933,21,3230,0,7958
3560,89940,7,3231,0,7958
3561,89982,42,3234,0,7959
3562,89996,14,3235,0,7960
3563,90003,7,3236,0,7960
3564,90010,7,3236,0,7961
3565,90024,14,3237,0,7961
3566,90038,14,3238,0,7961
3567,90052,14,3239,0,7961
3568,90073,21,3240,0,7962
3569,90080,7,3241,0,7962
3570,90087,7,3241,0,7963
3571,90101,14,3242,0,7963
3572,90115,14,3243,0,7963
3573,90129,14,3244,0,7963
3574,90185,56,3245,0,7969
3575,90199,14,3246,0,7970
3576,90213,14,3247,0,7971
3577,90220,7,3248,0,7971
3578,90227,7,3248,0,7972
3579,90262,35,3251,0,7972
3580,90276,14,3252,0,7973
3581,90332,56,3252,0,7981
3582,90353,21,3254,0,7982
3583,90409,56,3254,0,7990
3584,90423,14,3255,0,7991
3585,90479,56,3255,0,7999
3586,90500,21,3257,0,8000
3587,90507,7,3258,0,8000
3588,90514,7,3258,0,8001
3589,90549,35,3261,0,8001
3590,90563,14,3262,0,8002
3591,90612,49,3262,0,8009
3592,90633,21,3264,0,8010
3593,90689,56,3264,0,8018
3594,90703,14,3265,0,8019
3595,90759,56,3265,0,8027
3596,90780,21,3267,0,8028
3597,90836,56,3267,0,8036
3598,90850,14,3268,0,8037
3599,90906,56,3268,0,8045
3600,90920,14,3269,0,8046
3601,90934,14,3270,0,8047
3602,90976,42,3273,0,8050
3603,90990,14,3274,0,8051
3604,91039,49,3274,0,8058
3605,91060,21,3276,0,8059
3606,91067,7,3276,0,8060
3607,91081,14,3277,0,8060
3608,91088,7,3277,0,8061
3609,91102,14,3278,0,8061
3610,91116,14,3279,0,8061
3611,91130,14,3280,0,8061
3612,91151,21,3281,0,8062
3613,91158,7,3282,0,8062
3614,91165,7,3282,0,8063
3615,91200,35,3285,0,8063
3616,91214,14,3286,0,8064
3617,91221,7,3287,0,8064
3618,91228,7,3287,0,8065
3619,91234,6,3288,0,8065
3620,91262,28,3290,0,8067
3621,91276,14,3291,0,8068
3622,91332,56,3291,0,8076
3623,91353,21,3293,0,8077
3624,91402,49,3293,0,8084
3625,91416,14,3294,0,8085
3626,91430,14,3295,0,8086
3627,91437,7,3296,0,8086
3628,91479,42,3299,0,8088
3629,91493,14,3300,0,8089
3630,91549,56,3300,0,8097
3631,91570,21,3302,0,8098
3632,91626,56,3302,0,8106
3633,91640,14,3303,0,8107
3634,91696,56,3303,0,8115
3635,91710,14,3304,0,8116
3636,91717,7,3305,0,8116
3637,91759,42,3307,0,8119
3638,91780,21,3309,0,8120
3639,91829,49,3309,0,8127
3640,91850,21,3311,0,8128
3641,91906,56,3311,0,8136
3642,91920,14,3312,0,8137
3643,91976,56,3312,0,8145
3644,91997,21,3314,0,8146
3645,92053,56,3314,0,8154
3646,92067,14,3315,0,8155
3647,92123,56,3315,0,8163
3648,92144,21,3317,0,8164
3649,92193,49,3317,0,8171
3650,92214,21,3319,0,8172
3651,92256,42,3319,0,8178
3652,92277,21,3321,0,8179
3653,92284,7,3321,0,8180
3654,92298,14,3322,0,8180
3655,92305,7,3322,0,8181
3656,92319,14,3323,0,8181
3657,92333,14,3324,0,8181
3658,92347,14,3325,0,8181
3659,92368,21,3326,0,8182
3660,92403,35,3328,0,8185
3661,92424,21,3330,0,8186
3662,92480,56,3330,0,8194
3663,92494,14,3331,0,8195
3664,92550,56,3331,0,8203
3665,92571,21,3333,0,8204
3666,92620,49,3333,0,8211
3667,92634,14,3334,0,8212
3668,92648,14,3335,0,8213
3669,92655,7,3336,0,8213
3670,92662,7,3336,0,8214
3671,92697,35,3339,0,8214
3672,92711,14,3340,0,8215
3673,92767,56,3340,0,8223
3674,92788,21,3342,0,8224
3675,92837,49,3342,0,8231
3676,92851,14,3343,0,8232
3677,92914,63,3343,0,8241
3678,92928,14,3344,0,8242
3679,92935,7,3345,0,8242
3680,92977,42,3347,0,8245
3681,92998,21,3349,0,8246
3682,93047,49,3349,0,8253
3683,93068,21,3351,0,8254
3684,93124,56,3351,0,8262
3685,93138,14,3352,0,8263
3686,93194,56,3352,0,8271
3687,93215,21,3354,0,8272
3688,93264,49,3354,0,8279
3689,93285,21,3356,0,8280
3690,93341,56,3356,0,8288
3691,93355,14,3357,0,8289
3692,93411,56,3357,0,8297
3693,93432,21,3359,0,8298
3694,93488,56,3359,0,8306
3695,93502,14,3360,0,8307
3696,93558,56,3360,0,8315
3697,93572,14,3361,0,8316
3698,93621,49,3361,0,8323
3699,93642,21,3363,0,8324
3700,93698,56,3363,0,8332
3701,93712,14,3364,0,8333
3702,93768,56,3364,0,8341
3703,93782,14,3365,0,8342
3704,93838,56,3365,0,8350
3705,93859,21,3367,0,8351
3706,93915,56,3367,0,8359
3707,93929,14,3368,0,8360
3708,93985,56,3368,0,8368
3709,94006,21,3370,0,8369
3710,94055,49,3370,0,8376
3711,94076,21,3372,0,8377
3712,94083,7,3373,0,8377
3713,94090,7,3373,0,8378
3714,94096,6,3374,0,8378
3715,94131,35,3376,0,8381
3716,94145,14,3377,0,8382
3717,94152,7,3378,0,8382
3718,94194,42,3381,0,8384
3719,94215,21,3383,0,8385
3720,94264,49,3383,0,8392
3721,94285,21,3385,0,8393
3722,94341,56,3385,0,8401
3723,94355,14,3386,0,8402
3724,94411,56,3386,0,8410
3725,94425,14,3387,0,8411
3726,94439,14,3388,0,8412
3727,94481,42,3390,0,8416
3728,94495,14,3391,0,8417
3729,94509,14,3392,0,8418
3730,94516,7,3393,0,8418
3731,94523,7,3393,0,8419
3732,94558,35,3396,0,8419
3733,94572,14,3397,0,8420
3734,94628,56,3397,0,8428
3735,94649,21,3399,0,8429
3736,94705,56,3399,0,8437
3737,94719,14,3400,0,8438
3738,94726,7,3401,0,8438
3739,94740,14,3402,0,8438
3740,94775,35,3405,0,8438
3741,94789,14,3406,0,8439
3742,94838,49,3406,0,8446
3743,94852,14,3407,0,8447
3744,94866,14,3408,0,8448
3745,94908,42,3408,0,8454
3746,94922,14,3409,0,8455
3747,94936,14,3410,0,8456
3748,94943,7,3411,0,8456
3749,94950,7,3411,0,8457
3750,94971,21,3412,0,8457
3751,94985,14,3413,0,8457
3752,94999,14,3414,0,8457
3753,95055,56,3415,0,8463
3754,95069,14,3416,0,8464
3755,95083,14,3417,0,8465
3756,95090,7,3418,0,8465
3757,95097,7,3418,0,8466
3758,95132,35,3421,0,8466
3759,95146,14,3422,0,8467
3760,95202,56,3422,0,8475
3761,95223,21,3424,0,8476
3762,95272,49,3424,0,8483
3763,95293,21,3426,0,8484
3764,95335,42,3426,0,8490
3765,95356,21,3428,0,8491
3766,95363,7,3428,0,8492
3767,95419,56,3429,0,8498
3768,95433,14,3430,0,8499
3769,95482,49,3430,0,8506
3770,95503,21,3432,0,8507
3771,95559,56,3432,0,8515
3772,95573,14,3433,0,8516
3773,95629,56,3433,0,8524
3774,95650,21,3435,0,8525
3775,95699,49,3435,0,8532
3776,95720,21,3437,0,8533
3777,95776,56,3437,0,8541
3778,95790,14,3438,0,8542
3779,95846,56,3438,0,8550
3780,95867,21,3440,0,8551
3781,95923,56,3440,0,8559
3782,95937,14,3441,0,8560
3783,95993,56,3441,0,8568
3784,96014,21,3443,0,8569
3785,96056,42,3443,0,8575
3786,96077,21,3445,0,8576
3787,96126,49,3445,0,8583
3788,96140,14,3446,0,8584
3789,96154,14,3447,0,8585
3790,96161,7,3448,0,8585
3791,96203,42,3450,0,8588
3792,96217,14,3451,0,8589
3793,96273,56,3451,0,8597
3794,96294,21,3453,0,8598
3795,96350,56,3453,0,8606
3796,96364,14,3454,0,8607
3797,96420,56,3454,0,8615
3798,96441,21,3456,0,8616
3799,96490,49,3456,0,8623
3800,96511,21,3458,0,8624
3801,96567,56,3458,0,8632
3802,96581,14,3459,0,8633
3803,96637,56,3459,0,8641
